-3.1396604,   -1.7231644,   8.573253
-2.124442,   -1.2509991,   9.618543
-7.9677887,   -2.6970682,   6.296444
-7.279149,   2.758513,   6.9360595
-9.445826,   -3.2706711,   6.8061404
-7.1708546,   2.8764803,   7.593115
-8.572314,   -2.9859526,   5.745002
-12.054863,   0.6628012,   6.910748
-7.597865,   -1.0139828,   7.913459
-5.6819673,   -1.1682938,   8.205389
-7.578099,   1.1222389,   6.763036
-3.1497257,   -2.007835,   7.3188834
-6.4270334,   -1.3845669,   6.98336
-6.568598,   0.2731401,   5.6613774
-10.451466,   -0.545447,   5.4348187
-7.3483415,   2.8439572,   6.0718007
-7.1951604,   1.8823788,   5.6292086
-8.374592,   0.37011483,   5.061697
-8.614118,   2.7598538,   4.187516
-8.93812,   1.7004004,   3.6152446
-7.980018,   3.9579985,   2.592547
-8.9347105,   2.298223,   3.809194
-9.32307,   2.9995997,   3.1528761
-8.66112,   2.4296455,   3.2740996
-8.987508,   2.498704,   3.2126453
-8.840897,   2.529541,   3.4553216
-8.839518,   2.54518,   3.4820025
-8.758564,   2.5819552,   3.4981778
-8.830783,   2.6133764,   3.456126
-8.801009,   2.529493,   3.5336118
-8.836414,   2.5985131,   3.4754808
-8.759886,   2.5744467,   3.5347419
-8.803268,   2.5756917,   3.5147457
-8.778666,   2.5944526,   3.5235178
-8.78786,   2.5940793,   3.5286894
-8.786165,   2.5880075,   3.5206735
-8.775784,   2.5940027,   3.5129452
-8.812607,   2.5737858,   3.5115662
-8.79961,   2.5751746,   3.4896638
-8.795406,   2.5710757,   3.4881794
-8.802005,   2.5740829,   3.5063276
-8.809283,   2.5848281,   3.5215642
-8.815661,   2.5841768,   3.5247054
-8.794755,   2.581572,   3.5209131
-8.779269,   2.5960138,   3.536437
-8.775036,   2.6067781,   3.5329127
-8.813105,   2.5788043,   3.5261323
-8.778437,   2.5575342,   3.4987237
-8.786844,   2.6033113,   3.5142093
-8.795081,   2.5926523,   3.5243127
-8.818199,   2.578536,   3.5215642
