-6.1075797,   -3.2467673,   6.8158326   
-9.023373,   -4.189336,   6.4004292   
-5.126034,   -4.046555,   6.828848   
-5.2618423,   -4.6605053,   4.691026   
-8.545327,   -6.058537,   6.123755   
-10.331919,   -5.37664,   2.945232   
-8.171803,   -5.265252,   4.3501496   
-6.566989,   -3.2189562,   3.0897079   
-6.7159944,   -1.8099016,   -0.81611633   
-1.250664,   -6.842504,   0.07442136   
1.9314696,   -12.331892,   0.8444158   
2.0496664,   -9.902285,   -1.1974744   
0.7077643,   -9.903127,   -0.041457996   
1.5339746,   -9.958337,   0.25590184   
1.9146239,   -9.569269,   0.25934952   
2.55989,   -9.63489,   0.29039752   
3.168027,   -9.674739,   -0.18899828   
3.0162537,   -10.030776,   -0.699739   
3.1366818,   -9.990161,   -1.4661038   
2.8956912,   -9.716092,   -2.2087946   
2.1206977,   -9.6678915,   -2.8436987   
1.5243309,   -9.301838,   -3.9832907   
2.230783,   -9.378078,   -4.8820357   
3.126655,   -11.133919,   -4.2035956   
3.060259,   -13.336565,   -3.6895797   
2.3718302,   -13.492103,   -3.1763396   
0.2774305,   -12.166452,   -2.1288378   
-1.8581783,   -10.7093315,   -1.2764161   
-3.2167249,   -10.140948,   0.20426372   
-2.877524,   -10.110857,   3.4893863   
-0.604919,   -10.363465,   3.7784142   
2.8559186,   -11.108829,   1.6461477   
7.710096,   -11.702475,   0.46643838   
7.92317,   -11.336326,   -1.0259154   
6.6192107,   -10.174065,   -2.0650468   
5.705335,   -9.520323,   -2.303806   
5.5474806,   -9.087537,   -2.1562374   
3.6535807,   -7.992918,   -2.8960936   
2.513232,   -7.400391,   -2.6539822   
2.5837076,   -7.322666,   -1.8101602   
2.8263743,   -6.960644,   -1.4642842   
2.783834,   -6.4169583,   -1.5901809   
2.8375123,   -5.660046,   -1.7670166   
2.7389286,   -4.955059,   -2.2314534   
2.4420187,   -4.549136,   -2.6950378   
2.2276323,   -4.7828007,   -3.139239   
2.0833194,   -5.560265,   -3.866339   
1.7670933,   -6.8105745,   -5.3258343   
1.472051,   -9.199375,   -7.5156674   
0.543886,   -12.731081,   -9.145324   
-0.57169706,   -15.512435,   -9.201377   
0.384911,   -13.294542,   -8.417353   
2.6134436,   -8.975652,   -6.001172   
7.778886,   -10.158627,   -4.012184   
6.0928216,   -12.557272,   -1.6969814   
4.0022435,   -10.412047,   1.1373129   
2.290705,   -10.040248,   3.7931433   
2.7434487,   -7.988158,   -2.1548965   
3.0240586,   -5.2625318,   -0.69399285   
3.0666564,   -3.7695367,   2.2067454   
5.2651653,   -5.7944856,   3.1410775   
4.069396,   -9.908212,   1.8405282   
1.5705101,   -13.622356,   1.8669889   
0.34805948,   -14.398576,   1.3942394   
0.12339716,   -11.607329,   0.8141531   
1.051677,   -9.4592905,   -0.06564901   
2.4945955,   -9.084262,   -0.82592297   
3.9263568,   -9.00398,   -1.0492061   
4.2989044,   -8.776032,   0.2794225   
3.7884123,   -8.521434,   1.2289916   
2.8916018,   -8.714731,   1.6219568   
2.1071656,   -9.460898,   2.0133033   
1.7490792,   -10.06235,   1.6339469   
1.4311676,   -9.875344,   0.3469773   
1.5650705,   -9.286649,   -0.78865004   
1.8771595,   -9.187021,   -0.80919224   
2.3661704,   -9.435013,   -0.07574297   
2.692117,   -9.838923,   0.23446897   
2.344134,   -10.500509,   -0.28417256   
1.341251,   -11.143295,   -1.8471936   
0.08000465,   -11.295997,   -2.9397826   
-1.1783017,   -11.528637,   -2.1713588   
-1.3397666,   -12.329497,   -1.1558057   
-0.81073415,   -12.97032,   -1.8541464   
-1.2710052,   -13.235664,   -3.5168428   
-2.2298062,   -14.1126795,   -2.5451608   
-0.4043998,   -12.7223,   -2.108037   
3.0679398,   -11.133353,   -4.956151   
7.068727,   -9.758163,   -2.749712   
8.371019,   -9.3555155,   -0.51427454   
10.7208805,   -11.210581,   -0.6301539   
9.692045,   -12.831418,   4.3241005   
3.24241,   -13.231192,   5.4296474   
-3.1261187,   -13.618219,   -0.3089861   
-6.3689885,   -13.964449,   -3.2407243   
-0.9257229,   -11.288604,   -0.90811116   
3.2298834,   -7.9737263,   1.0141264   
5.359028,   -6.4052844,   -0.26303658   
6.1699247,   -5.6936703,   -1.6580517   
5.8759937,   -5.509901,   -1.2589096   
4.442135,   -5.2050138,   -0.95325625   
2.4230087,   -4.669632,   -0.37254736   
1.5056082,   -4.437107,   -0.2838278   
1.5786217,   -4.2810817,   -0.062354587   
1.61102,   -4.502986,   0.0812209   
2.5070643,   -4.370931,   -0.4698094   
3.0853121,   -4.3672442,   -1.6580038   
3.2632585,   -5.727141,   -3.2353806   
2.513414,   -8.272427,   -6.7334623   
2.029967,   -14.011117,   -10.9583   
0.39340565,   -22.939928,   -12.328501   
1.305788,   -20.279032,   -10.9773   
4.725254,   -12.327036,   -11.068988   
7.246147,   -11.080538,   -4.4086833   
5.638,   -9.892296,   0.76618284   
5.7131686,   -8.930803,   6.337586   
2.90069,   -6.4636645,   3.3916261   
1.4407444,   -3.3100605,   2.2397661   
1.1615613,   -2.462063,   3.8117797   
1.9675454,   -6.8425617,   -0.016845604   
2.143117,   -13.024141,   1.3643024   
0.8353466,   -16.267097,   3.9113882   
-0.0017525556,   -13.491135,   3.1186392   
0.59276605,   -9.499225,   0.7161632   
2.4679432,   -7.5802913,   0.7832391   
4.675483,   -7.718466,   -0.20750067   
6.3862267,   -8.689448,   -2.3630867   
5.790645,   -9.477016,   -2.445811   
3.6064434,   -9.618495,   -1.8405952   
1.2791646,   -9.47514,   -0.3774028   
0.33562878,   -9.685159,   0.49391425   
0.44477564,   -10.176238,   0.19882408   
0.84719306,   -10.677421,   -0.84348685   
0.9636375,   -10.774234,   -1.7371658   
0.7815536,   -9.995399,   -2.256851   
1.0000293,   -9.522813,   -1.5485218   
1.3666104,   -9.581768,   -0.92038864   
0.88775086,   -8.7666855,   -0.28415343   
0.33753455,   -7.9734864,   0.21044075   
-1.0446669,   -10.022158,   2.648121   
-0.024267627,   -13.25769,   4.9077883   
4.54204,   -16.522789,   0.41752005   
13.357347,   -16.313993,   -5.726088   
16.102318,   -12.72385,   -2.65494   
10.3251095,   -8.851058,   -1.2811086   
4.210127,   -7.3912263,   2.3613722   
1.6439548,   -8.747848,   4.848814   
2.8527105,   -9.427974,   4.402152   
4.1545625,   -8.379332,   3.1812332   
5.686746,   -7.8980403,   1.0337876   
6.9465847,   -8.558648,   -0.21249977   
7.2417994,   -8.830152,   -0.34495658   
6.6604967,   -8.536315,   -0.10422439   
5.7365456,   -8.623091,   -0.58904064   
4.3306127,   -8.497366,   -0.76101136   
4.42323,   -8.276803,   0.18813637   
4.307619,   -7.886845,   -0.67606515   
5.480749,   -8.024053,   -0.012076353   
4.1369796,   -8.166555,   -0.9391304   
2.1023293,   -7.574574,   -2.005077   
1.0456053,   -7.970642,   -2.04008   
1.2815874,   -8.302393,   -1.4378139   
0.14607503,   -7.460304,   -1.2904843   
1.5536741,   -7.399577,   -1.210288   
2.77488,   -8.052725,   -1.100988   
2.8090403,   -8.428855,   -1.2722596   
2.5667377,   -8.770238,   -2.315691   
1.6941468,   -9.188209,   -4.433458   
1.1413639,   -9.684498,   -5.857874   
1.2009125,   -9.999929,   -6.24969   
2.4945762,   -9.712597,   -5.4940515   
3.970008,   -9.234407,   -4.2914534   
4.813169,   -9.49889,   -3.249736   
5.6857595,   -11.747419,   -2.291069   
6.2472672,   -13.6397,   -1.7941093   
5.922623,   -11.89993,   -2.3090541   
4.375787,   -8.997784,   -1.8887953   
2.9632747,   -7.372762,   0.34077153   
2.1659288,   -6.7082753,   1.5474588   
3.177211,   -6.8751893,   2.5119677   
4.9876966,   -7.4824934,   3.2424674   
5.078466,   -8.770564,   2.2245007   
0.9887095,   -10.936234,   0.61822116   
-2.3569002,   -12.565029,   1.6905745   
6.0645514,   -8.596994,   -2.8376462   
-0.69767034,   -10.117791,   -1.0995994   
3.6985245,   -10.95783,   -0.52367896   
1.0970232,   -9.577468,   0.0629292   
2.6446638,   -6.278555,   -4.7549806   
5.9459043,   -9.967685,   5.2491145   
0.37125447,   -10.005685,   -4.6064157   
0.9822164,   -10.544208,   -0.55205506   
1.514256,   -10.193592,   -1.0868719   
-0.59436536,   -12.949854,   1.5202798   
1.7989265,   -4.6248794,   0.13503298   
4.524744,   -7.2276735,   -5.460025   
2.1837897,   -13.623439,   3.7594328   
2.045922,   -9.452586,   0.5932353   
-1.1404828,   -15.14979,   1.5314654   
-4.7660704,   -11.65961,   0.15502934   
2.0477319,   -7.184971,   -2.1381848   
2.904272,   -8.68466,   -1.2269613   
4.0055475,   -7.693164,   3.003871   
-1.3220016,   -11.04224,   -0.2106323   
2.493925,   -10.616206,   0.9309614   
3.1005294,   -9.049201,   0.44918096   
5.765774,   -8.902111,   0.2525787   
3.1405892,   -10.758029,   0.98175675   
4.62103,   -8.450929,   -0.8156566   
1.7995874,   -10.540799,   -6.612028   
3.8658695,   -5.5742474,   2.3610852   
2.459305,   -15.45575,   1.8349545   
1.3085366,   -13.107814,   2.0826106   
0.88709,   -10.18661,   0.5674545   
1.2246438,   -8.810997,   -0.17219098   
2.7288632,   -8.453265,   -0.11240298   
3.602948,   -8.215933,   0.009950303   
3.7188559,   -8.11394,   -0.30813375   
2.7346284,   -8.239339,   -0.54944056   
1.9452792,   -8.798491,   -0.5899122   
2.183962,   -8.976006,   -0.5508005   
2.6975853,   -8.843176,   -0.31105468   
2.891784,   -9.093494,   0.23964044   
3.0650952,   -9.978707,   0.25371835   
2.2256403,   -10.522632,   -0.8614338   
0.39034107,   -10.654562,   -2.7397711   
-0.9475867,   -10.740303,   -2.7593367   
-0.9066363,   -10.810156,   -0.7964264   
0.19664058,   -11.097939,   0.095116846   
1.8668357,   -11.281986,   -0.60025513   
1.843995,   -12.12781,   -2.74342   
0.12489114,   -13.954308,   -1.4502637   
0.77497435,   -14.074813,   -2.3130574   
2.0867383,   -12.461542,   -3.77851   
6.0816364,   -11.1057825,   -1.5929581   
9.34794,   -11.110436,   -0.9899066   
9.939682,   -11.784433,   1.3765318   
6.8334346,   -12.092078,   6.0315113   
2.6661065,   -11.990105,   4.725484   
-2.90115,   -12.986562,   -2.261448   
-5.357965,   -14.525344,   -1.9071157   
0.1597124,   -11.749679,   0.59361833   
2.811492,   -8.295822,   1.8424915   
3.634963,   -6.5159063,   1.4687086   
3.8960462,   -6.00823,   0.56911135   
3.349747,   -6.279541,   -0.31185913   
3.5228858,   -5.8852544,   -0.36309507   
3.78417,   -4.74707,   0.060448803   
3.9092045,   -3.6727152,   -0.4888098   
3.373593,   -3.00887,   -1.1774397   
2.6236045,   -3.4283533,   -1.1303601   
2.2692914,   -4.5742564,   -1.7952682   
1.8966483,   -6.178621,   -3.7108116   
1.141019,   -8.613304,   -6.476919   
0.95775735,   -12.163569,   -9.465122   
0.27410737,   -16.8495,   -10.192529   
-1.1973593,   -17.90638,   -8.075441   
-0.7691229,   -12.828679,   -7.113489   
0.38670188,   -8.70412,   -6.8615904   
3.08513,   -11.79672,   -3.2044377   
2.313383,   -15.073348,   -0.043564897   
4.280373,   -16.046677,   5.9212055   
5.108901,   -9.80643,   2.1867392   
4.5209327,   -3.599146,   -2.6850204   
3.2399008,   -1.1386249,   2.6799448   
3.9437768,   -2.704433,   -1.4647534   
6.524822,   -7.223986,   0.22266075   
4.370634,   -12.111855,   0.99146765   
0.8766035,   -15.420325,   0.84650356   
-0.9749477,   -14.23484,   1.0897832   
-0.31778717,   -9.830822,   0.829361   
0.37882975,   -7.791154,   1.046678   
1.8392928,   -7.9542375,   0.16219279   
3.032132,   -8.464451,   -1.0549619   
3.9330127,   -8.83175,   0.11722012   
3.433831,   -9.073257,   0.72847897   
2.5651,   -9.210188,   0.10341036   
1.9924929,   -9.554101,   -0.512838   
1.8631008,   -9.776712,   -1.1883763   
2.2588813,   -9.635073,   -1.8405377   
2.4533288,   -9.675553,   -1.2599438   
2.3644466,   -9.825469,   -0.8963508   
1.7079661,   -10.005963,   -1.3019094   
0.2450609,   -10.380281,   -0.9267093   
-1.3033077,   -10.570113,   1.301603   
-0.9122387,   -10.566723,   2.4447672   
0.59790874,   -12.666161,   3.863437   
3.9060442,   -14.815062,   1.6344737   
8.649504,   -15.857554,   -3.5458224   
14.399457,   -13.224201,   -4.948135   
14.113895,   -9.173298,   -0.7450564   
10.725775,   -6.106325,   1.3550894   
7.982364,   -6.354029,   2.1259265   
6.5928173,   -9.249299,   3.4016721   
4.697481,   -11.172801,   3.675904   
4.1816454,   -10.591096,   2.0724018   
3.5873282,   -9.650022,   1.3532889   
4.4369726,   -8.698058,   1.333714   
5.1907063,   -7.593201,   1.159081   
4.9416227,   -6.858468,   0.8863813   
3.2739367,   -6.675858,   0.5676173   
1.6947788,   -6.8228526,   0.6235651   
0.7775218,   -6.8117433,   0.35238817   
0.71286875,   -6.7195663,   0.12467087   
0.7521816,   -6.797962,   -0.236346   
0.8276468,   -7.324792,   -0.92197835   
2.1695204,   -8.573235,   -2.5695052   
2.2054045,   -10.952142,   -4.5763254   
0.7470484,   -13.114633,   -7.428528   
-1.1747868,   -13.305757,   -7.931722   
-1.1665412,   -11.534172,   -6.8376393   
1.2516408,   -11.30429,   -7.2452374   
4.785607,   -13.038047,   -7.612987   
8.216067,   -12.024696,   -4.498494   
11.618304,   -5.9362125,   0.43514135   
11.527114,   -3.5102253,   5.3243213   
7.2921352,   -4.2741385,   6.678444   
2.2196932,   -7.084577,   6.2527065   
-1.3053284,   -11.516033,   2.9080932   
-4.7240953,   -15.153276,   0.01850239   
-4.223774,   -15.178511,   -0.24600902   
-2.2790215,   -12.591902,   1.0772951   
1.2122418,   -9.884395,   2.0377722   
3.529379,   -8.616416,   1.3194541   
4.4330463,   -7.8204303,   -0.25034732   
3.705554,   -8.051049,   -1.1606611   
2.59225,   -9.255054,   -0.7204536   
1.2527709,   -10.822127,   0.7071323   
0.9639056,   -10.981791,   2.0808678   
0.9471845,   -10.341429,   2.379961   
0.31735623,   -9.862004,   2.764939   
-0.6695146,   -10.2839775,   2.188377   
-1.4400358,   -10.931293,   1.3425821   
-1.7032926,   -11.141044,   0.445944   
-1.1299291,   -10.611322,   0.23818476   
-0.046955083,   -9.925403,   0.43470085   
0.65804154,   -9.506331,   0.36013582   
1.2043409,   -9.587791,   0.36551797   
1.456843,   -9.610354,   0.49217126   
1.8290457,   -9.389321,   0.3196259   
1.463518,   -9.286638,   0.006263232   
0.70338774,   -9.771014,   -0.17633773   
-0.27114815,   -10.309845,   -0.18294574   
-1.0512844,   -10.655702,   -0.30326873   
-1.3991618,   -10.774386,   -0.73954016   
-0.78178346,   -10.493394,   -1.0522612   
0.29365364,   -10.462001,   -1.116809   
0.9219975,   -11.786425,   -0.78525984   
